Year	TeamID	Team	AwardTitle	AwardType	AwardSubType	AwardDecision	AwardGroup	AwardIcon
2023	4904	SubCat-Peking	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4908	SubCat-Shanghai	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4648	TAU-Israel	Best Software Tool	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-software-tool.svg
2023	4648	TAU-Israel	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4986	THINKER-CHINA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4793	THIS-CHINA						
2023	4627	TJUSLS-China	Best Bioremediation Project	village		winner	undergrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2023	4627	TJUSLS-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4843	TSB-Center						
2023	4841	TSBC-SZ	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4654	TU-Braunschweig	Best Diagnostics Project	village		winner	overgrad	https://static.igem.org/websites/common/2022/icons/village/diagnostics.svg
2023	4654	TU-Braunschweig	Best New Composite Part	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-composite-part.svg
2023	4654	TU-Braunschweig	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4654	TU-Braunschweig	Top 10	grand-prize	top	winner	overgrad	
2023	4750	TU-Dresden	Best Bioremediation Project	village		nominee	overgrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2023	4750	TU-Dresden	Best Education	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2023	4750	TU-Dresden	Best Presentation	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4750	TU-Dresden	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4750	TU-Dresden	Top 10	grand-prize	top	winner	overgrad	
2023	4905	TU-Eindhoven	Best New Composite Part	special	general-biology	winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-composite-part.svg
2023	4905	TU-Eindhoven	Best Therapeutics Project	village		winner	overgrad	https://static.igem.org/websites/common/2022/icons/village/therapeutics.svg
2023	4905	TU-Eindhoven	Best Wiki	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2023	4905	TU-Eindhoven	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4905	TU-Eindhoven	Top 10	grand-prize	top	winner	overgrad	
2023	4673	Taipei-KCISLK-V1	Best Presentation	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4673	Taipei-KCISLK-V1	Best Wiki	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2023	4673	Taipei-KCISLK-V1	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4607	Tec-Chihuahua	Best Entrepreneurship	special	specialisation	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-entrepreneurship.svg
2023	4607	Tec-Chihuahua	Best Food & Nutrition Project	village		winner	underover	https://static.igem.org/websites/common/2022/icons/village/nutrition.svg
2023	4607	Tec-Chihuahua	Best Integrated Human Practices	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
2023	4607	Tec-Chihuahua	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4763	TecMonterreyGDL	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4763	TecMonterreyGDL	Inclusivity Award	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/inclusivity-award.svg
2023	4633	Technion-Israel	Best Integrated Human Practices	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
2023	4633	Technion-Israel	Best Presentation	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4633	Technion-Israel	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4629	Thailand-RIS	Best Presentation	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4629	Thailand-RIS	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4735	The-Kings-School-AU	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4624	Thessaly	Best Bioremediation Project	village		nominee	overgrad	https://static.igem.org/websites/common/2022/icons/village/bioremediation.svg
2023	4624	Thessaly	Best Education	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2023	4624	Thessaly	Best Entrepreneurship	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-entrepreneurship.svg
2023	4624	Thessaly	Best New Basic Part	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-basic-part.svg
2023	4624	Thessaly	Best Wiki	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2023	4624	Thessaly	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4624	Thessaly	Top 10	grand-prize	top	winner	overgrad	
2023	4987	Thinker-Guangdong	Best Sustainable Development Impact	special	specialisation	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-sustainable-development-impact.svg
2023	4987	Thinker-Guangdong	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	5015	Thinker-SC	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4988	Thinker-Shanghai	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4979	Thinker-Shenzhen	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4989	Thrace	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4703	Tianjin	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4828	TokyoTech	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4786	Tongji-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4787	Tongji-Software	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4615	Toronto	Best Climate Crisis Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/climate-crisis.svg
2023	4615	Toronto	Best Entrepreneurship	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-entrepreneurship.svg
2023	4615	Toronto	Best Integrated Human Practices	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
2023	4615	Toronto	Best Model	special	general-biology	winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2023	4615	Toronto	Best Presentation	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4615	Toronto	Best Wiki	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2023	4615	Toronto	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4768	Toulouse-INSA-UPS	Best Measurement	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-measurement.svg
2023	4768	Toulouse-INSA-UPS	Best Model	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2023	4768	Toulouse-INSA-UPS	Best Presentation	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4768	Toulouse-INSA-UPS	Best Therapeutics Project	village		nominee	overgrad	https://static.igem.org/websites/common/2022/icons/village/therapeutics.svg
2023	4768	Toulouse-INSA-UPS	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4634	Tsinghua	Best Software Tool	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-software-tool.svg
2023	4634	Tsinghua	Best Therapeutics Project	village		nominee	undergrad	https://static.igem.org/websites/common/2022/icons/village/therapeutics.svg
2023	4634	Tsinghua	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4771	Tsinghua-A	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4772	Tsinghua-TFL	Best Plant Synthetic Biology	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-plant-synthetic-biology.svg
2023	4772	Tsinghua-TFL	Best Sustainable Development Impact	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-sustainable-development-impact.svg
2023	4772	Tsinghua-TFL	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4871	Tsukuba	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4834	Tuebingen	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4755	UAlberta	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4733	UBC-Okanagan	Best Conservation Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/conservation.svg
2023	4733	UBC-Okanagan	Best Presentation	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4733	UBC-Okanagan	Best Sustainable Development Impact	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-sustainable-development-impact.svg
2023	4733	UBC-Okanagan	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4796	UBC-Vancouver	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4619	UCAS-China	Best Foundational Advance Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/foundational-advance.svg
2023	4619	UCAS-China	Best Model	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2023	4619	UCAS-China	Best New Composite Part	special	general-biology	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-composite-part.svg
2023	4619	UCAS-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4619	UCAS-China	Top 10	grand-prize	top	winner	undergrad	
2023	4592	UCSC	Best Software Tool	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-software-tool.svg
2023	4592	UCSC	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4710	UChicago	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4984	UConn	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	4773	UESTC-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4975	UFlorida	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4914	UGM-Indonesia	Best Diagnostics Project	village		nominee	undergrad	https://static.igem.org/websites/common/2022/icons/village/diagnostics.svg
2023	4914	UGM-Indonesia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4914	UGM-Indonesia	Inclusivity Award	special	specialisation	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/inclusivity-award.svg
2023	4749	UI-Indonesia	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4866	UIncheon						
2023	4959	ULC	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4726	ULaval	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4716	UM-Macau	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4949	UManitoba	Best Part Collection	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-part-collection.svg
2023	4949	UManitoba	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4860	UMaryland						
2023	4893	UNC-ChapelHill	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	5023	UNILA-LatAm	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	4685	UNILausanne	Best Measurement	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-measurement.svg
2023	4685	UNILausanne	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4758	UNSW-Australia	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4848	UNT	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	4598	UOregon	Best Software Tool	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-software-tool.svg
2023	4598	UOregon	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4671	UPNAvarra-Spain	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4578	USAFA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4578	USAFA	Safety and Security Award	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/safety-and-security-award.svg
2023	4857	USC						
2023	4590	USP-Brazil	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	5007	USP-EEL-Brazil	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4679	USTC	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4659	USTC-Software	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4803	UTokyo	Best Integrated Human Practices	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-integrated-human-practices.svg
2023	4803	UTokyo	Best Part Collection	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-part-collection.svg
2023	4803	UTokyo	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4707	UVU-Utah	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4662	UZurich	Best Part Collection	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-part-collection.svg
2023	4662	UZurich	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4899	UiOslo-Norway	Best Part Collection	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-part-collection.svg
2023	4899	UiOslo-Norway	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4727	Uni-Padua-IT	Best Therapeutics Project	village		nominee	undergrad	https://static.igem.org/websites/common/2022/icons/village/therapeutics.svg
2023	4727	Uni-Padua-IT	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4675	UniMuenster	Inclusivity Award	special	specialisation	winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/inclusivity-award.svg
2023	4675	UniMuenster	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4625	VITVellore	Best Sustainable Development Impact	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-sustainable-development-impact.svg
2023	4625	VITVellore	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4719	Vilnius-Lithuania	Best Biomanufacturing Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/biomanufacturing.svg
2023	4719	Vilnius-Lithuania	Best Education	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2023	4719	Vilnius-Lithuania	Best Part Collection	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-part-collection.svg
2023	4719	Vilnius-Lithuania	Best Presentation	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4719	Vilnius-Lithuania	Best Wiki	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2023	4719	Vilnius-Lithuania	Finalist	finalist		nominee	undergrad	
2023	4719	Vilnius-Lithuania	First Runner Up	grand-prize	first-runner-up	winner	undergrad	
2023	4719	Vilnius-Lithuania	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4719	Vilnius-Lithuania	Inclusivity Award	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/inclusivity-award.svg
2023	4719	Vilnius-Lithuania	Top 10	grand-prize	top	winner	undergrad	
2023	4853	Virginia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4859	WHS-Fremont	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	4630	WHU-China	Best Education	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2023	4630	WHU-China	Best Foundational Advance Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/foundational-advance.svg
2023	4630	WHU-China	Best New Composite Part	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-composite-part.svg
2023	4630	WHU-China	Best Wiki	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2023	4630	WHU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	5006	WIST	Best Education	special	specialisation	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2023	4916	WLC-Milwaukee	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4903	WUST-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4730	WVHS-SanDiego	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4663	WageningenUR	Best Agriculture Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/agriculture.svg
2023	4663	WageningenUR	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4600	Warwick	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4821	Washington	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4704	Waterloo	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	4748	Wego-Taipei	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4842	WestCentral-HS	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4702	Westlake-China	Best Entrepreneurship	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-entrepreneurship.svg
2023	4702	Westlake-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4631	William-and-Mary	Best Foundational Advance Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/foundational-advance.svg
2023	4631	William-and-Mary	Best Measurement	special	general-biology	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-measurement.svg
2023	4631	William-and-Mary	Best Model	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2023	4631	William-and-Mary	Best Presentation	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4631	William-and-Mary	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4631	William-and-Mary	Top 10	grand-prize	top	winner	undergrad	
2023	4681	WrightState-OH	Best Environment Project	village		nominee	overgrad	https://static.igem.org/websites/common/2022/icons/village/environment.svg
2023	4681	WrightState-OH	Best Hardware	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-hardware.svg
2023	4681	WrightState-OH	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4795	Wuhan-Hubei-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4994	XHD-WuHan-China	Best Hardware	special	specialisation	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-hardware.svg
2023	4994	XHD-WuHan-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4995	XHD-WuHan-Pro-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4968	XJTLU-CHINA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4835	XJU-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4907	XMU-China	Best New Basic Part	special	general-biology	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-basic-part.svg
2023	4907	XMU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4947	Yale	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4961	YangzhouNOFLS	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4789	YiYe-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4941	ZJFH-Nanjing	Best New Basic Part	special	general-biology	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-new-basic-part.svg
2023	4941	ZJFH-Nanjing	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4628	ZJU-China	Best Agriculture Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/agriculture.svg
2023	4628	ZJU-China	Best Model	special	general-biology	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-model.svg
2023	4628	ZJU-China	Best Plant Synthetic Biology	special	specialisation	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-plant-synthetic-biology.svg
2023	4628	ZJU-China	Best Presentation	special		nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2023	4628	ZJU-China	Best Wiki	special		winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2023	4628	ZJU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4628	ZJU-China	Top 10	grand-prize	top	winner	undergrad	
2023	4591	ZJUT-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4776	ZJUintl-China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2023	4876	Zhejiang-United	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2023	4690	iBowu-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4940	iZJU-China						
2023	4998	thessaloniki	Best Sustainable Development Impact	special	specialisation	winner	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-sustainable-development-impact.svg
2023	4998	thessaloniki	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2023	4983	uniCRETE	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5260	ABOA	Best Education	special	specialisation	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2024	5260	ABOA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5036	AFCM-Egypt	Best Sustainable Development Impact	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/best-sustainable-development-impact.svg
2024	5036	AFCM-Egypt	Safety and Security Award	special	specialisation	nominee	undergrad	https://static.igem.org/websites/common/2023/icons/awards/safety-and-security-award.svg
2024	5036	AFCM-Egypt	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5283	AFMU-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5186	AIS-China	Best Entrepreneurship	special	specialisation	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-entrepreneurship.svg
2024	5186	AIS-China	Best Hardware	special	specialisation	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-hardware.svg
2024	5186	AIS-China	Best New Composite Part	special	general-biology	nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-new-composite-part.svg
2024	5186	AIS-China	Best Presentation	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2024	5186	AIS-China	Best Wiki	special		nominee	high-school	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5186	AIS-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5186	AIS-China	Top 10	grand-prize	top	winner	high-school	https://static.igem.org/websites/common/2022/icons/awards/top10-color.svg
2024	5423	ANU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2024	5431	ASU	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5033	Aachen	Best Education	special	specialisation	winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-education.svg
2024	5033	Aachen	Best Hardware	special	specialisation	winner	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-hardware.svg
2024	5033	Aachen	Best New Basic Part	special	general-biology	nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-new-basic-part.svg
2024	5033	Aachen	Best Oncology Project	village		winner	underover	https://static.igem.org/websites/competition/2024/icons/villages/village-oncology.svg
2024	5033	Aachen	Best Presentation	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-presentation.svg
2024	5033	Aachen	Best Wiki	special		nominee	overgrad	https://static.igem.org/websites/common/2023/icons/awards/best-wiki.svg
2024	5033	Aachen	Finalist	finalist		winner	overgrad	
2024	5033	Aachen	First Runner Up	grand-prize	first-runner-up	winner	overgrad	
2024	5033	Aachen	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5033	Aachen	Top 10	grand-prize	top	winner	overgrad	https://static.igem.org/websites/common/2022/icons/awards/top10-color.svg
2024	5137	Aalto-Helsinki	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5422	Aix-Marseille	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2024	5324	Alma	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
